s,x,y,heading,curvature,track_width, acc
36.5618722148445,10.997316737269786,4.185686276615645,-2.706340059024483,0.31997812846382767,4.448519472068613,0.0
36.66618523105068,10.903472111780541,4.140155203352765,-2.6736384559177186,0.3068510915057321,4.543259288015533,0.0
36.76932375126361,10.81216315032299,4.092207006047228,-2.6427055096338656,0.29280595851578656,4.6337373107356,0.0
36.87114601347861,10.723479593912952,4.042187592130717,-2.6136456733889557,0.27780387975612375,4.719915550425704,0.0
36.97153574338,10.637462491296883,3.9904357347144703,-2.5865486495964936,0.2618425898246111,4.801753619434428,0.0
37.07042165626695,10.554091851030053,3.937265975967886,-2.561482157153249,0.2449444664769128,4.879228436164554,0.0
37.16779580902006,10.473277181896716,3.8829507753889936,-2.538488394656324,0.22714264802154036,4.953374213660219,0.0
37.263711180667286,10.394866154008792,3.827714458691877,-2.5175884622284297,0.20847017793016778,5.023798583404052,0.0
37.35831036754508,10.318627541790665,3.771710842935559,-2.498782256121928,0.18894361778923208,5.090351084738749,0.0
37.451824094451986,10.244258802649863,3.715019022187023,-2.482058335772865,0.16855266560232354,5.155919659841377,0.0
37.54451480606533,10.17143480162948,3.6576761484481914,-2.4674132549261665,0.1472640257394573,5.077963726829698,0.0
37.6366484995987,10.099830110022488,3.599698012180111,-2.4548613448587404,0.12502306567683633,5.006399652552434,0.0
37.728639278198344,10.029006664162637,3.540990951022509,-2.444423775043456,0.10171307967796075,4.937313134913095,0.0
37.820870469335205,9.958551691343855,3.481468216037265,-2.4361642616025665,0.07719172639520282,4.866376852399916,0.0
37.91367305332012,9.888088582279819,3.421072693659254,-2.4301924022346957,0.05129530532212347,4.789221221309636,0.0
38.00731338880752,9.817280266258653,3.3597936966547035,-2.42666365094322,0.02384190587841962,4.70166509598059,0.0
38.101988716141605,9.745827104345938,3.2976781866955216,-2.4257770747825815,-0.005366090778135251,4.599809174313206,0.0
38.197827730972094,9.673461982317685,3.2348379033023305,-2.427771770745555,-0.03653873425915934,4.494463554872355,0.0
38.29489468381901,9.599944239200612,3.171453327206539,-2.432922318318746,-0.06989265950003563,4.392948565991709,0.0
38.39319974283626,9.525050707887813,3.107772737504991,-2.441533665794335,-0.10564172284638292,4.296432838143808,0.0
38.492713684049306,9.448565479335052,3.0441078464302853,-2.4539334431900723,-0.14388138384069532,4.205419790454754,0.0
38.59338601256193,9.370269726371063,2.980826057447353,-2.4704385610904245,-0.18424995208057762,4.120459195159134,0.0
38.6951591701122,9.289938575807478,2.918342734262496,-2.491316827814194,-0.22617390051556321,4.042031693817165,0.0
38.79797690043622,9.20734523429215,2.8571154858312005,-2.5167693463630214,-0.2689391682441638,3.970311598608894,0.0
38.90178790430205,9.122270693780138,2.797639924581853,-2.5469130415808583,-0.3116739297960816,3.9049319798424253,0.0
39.00654667276411,9.03451730080486,2.740444806419887,-2.58176178057575,-0.3533502704599435,3.8449401690355303,0.0
39.11221176397396,8.943925463828455,2.6860852860277915,-2.6212081525879136,-0.3928178525584472,3.788982859085951,0.0
39.2187406808219,8.850393354720504,2.6351335782075678,-2.66500904927827,-0.4288800254563514,3.735527608425424,0.0
39.326080043601486,8.753899596087281,2.588166514686111,-2.7127788696121073,-0.4604145406987671,3.681308482610386,0.0
39.434146629425854,8.654531689508556,2.5457506684715607,-2.763992523616195,-0.4865263897080728,3.623445158468741,0.0
39.54280636338585,8.552512529932438,2.5084209108720783,-2.8180041883835396,-0.5067073780890224,3.562307720017484,0.0
39.65185723571635,8.448217412479583,2.4766519802587066,-2.8740855680202166,-0.5209622552718897,3.4977503228009588,0.0
39.760998368088636,8.342197166893952,2.450831140730149,-2.9314703627242125,-0.5298596203116056,3.429369639814178,0.0
39.86980665183262,8.235187413497906,2.431226376333463,-2.98940653220839,-0.5344929847296428,3.3567029591868187,0.0
39.97774504319617,8.128080114810537,2.4179530730279897,-3.047218479590057,-0.5363592276072081,3.279376589218612,0.0
40.0842094551147,8.021851445473647,2.4109526297636314,-3.104371779411489,-0.5371875038600009,3.1971786626238714,0.0
40.18861021886835,7.9174542228285665,2.409996872414444,3.122653526205686,-0.5388143718265771,3.110057660611369,0.0
